x,y,z,fp_x,fp_y,fp_z,B.tot,B.tot.mag,B.canc,B.canc.mag,B.RMF,B.RMF.mag,B.RMF.mag_1,is.rot
-0.05,-0.05,-0.05,-0.586317,0.809017,0.041514,,,,0.000602,[-7.84234202e-05  9.91546119e-05 -9.53804113e-06],0.000508,0.000127,FALSE
-0.05,-0.05,-0.04,-0.586317,0.809017,0.041514,,,,0.000587,[-9.13163959e-05  1.14680037e-04 -1.14374980e-05],0.000588,0.000147,FALSE
-0.05,-0.05,-0.03,-0.586317,0.809017,0.041514,,,,0.000561,[-1.06433060e-04  1.32758408e-04 -1.36148622e-05],0.000684,0.000171,FALSE
-0.05,-0.05,-0.02,-0.586317,0.809017,0.041514,,,,0.000523,[-1.24155589e-04  1.53809258e-04 -1.60899720e-05],0.000792,0.000198,FALSE
-0.05,-0.05,-0.01,-0.586317,0.809017,0.041514,,,,0.000474,[-1.44919665e-04  1.78307892e-04 -1.88753017e-05],0.000924,0.000231,FALSE
-0.05,-0.05,0,-0.586317,0.809017,0.041514,,,,0.000424,[-1.69214023e-04  2.06784020e-04 -2.19713588e-05],0.001072,0.000268,FALSE
-0.05,-0.05,0.01,-0.586317,0.809017,0.041514,,,,0.000404,[-1.97574943e-04  2.39814680e-04 -2.53606236e-05],0.001248,0.000312,FALSE
-0.05,-0.05,0.02,-0.586317,0.809017,0.041514,,,,0.000472,[-2.30573020e-04  2.78008452e-04 -2.89998605e-05],0.001448,0.000362,FALSE
-0.05,-0.05,0.03,-0.586317,0.809017,0.041514,,,,0.000665,[-2.68788738e-04  3.21977114e-04 -3.28107576e-05],0.001684,0.000421,FALSE
-0.05,-0.05,0.04,-0.586317,0.809017,0.041514,,,,0.000975,[-3.12772691e-04  3.72290080e-04 -3.66690783e-05],0.001952,0.000488,FALSE
-0.05,-0.05,0.05,-0.586317,0.809017,0.041514,,,,0.00139,[-3.62985723e-04  4.29406320e-04 -4.03928564e-05],0.002256,0.000564,FALSE
-0.05,-0.04,-0.05,-0.586317,0.809017,0.041514,,,,0.000586,[-7.71931244e-05  1.01587767e-04  4.90344243e-06],0.000512,0.000128,FALSE
-0.05,-0.04,-0.04,-0.586317,0.809017,0.041514,,,,0.000569,[-8.98528415e-05  1.17169392e-04  5.32668289e-06],0.000592,0.000148,FALSE
-0.05,-0.04,-0.03,-0.586317,0.809017,0.041514,,,,0.000543,[-1.04691068e-04  1.35199677e-04  5.84188043e-06],0.000684,0.000171,FALSE
-0.05,-0.04,-0.02,-0.586317,0.809017,0.041514,,,,0.000508,[-1.22081801e-04  1.56045545e-04  6.47624959e-06],0.000792,0.000198,FALSE
-0.05,-0.04,-0.01,-0.586317,0.809017,0.041514,,,,0.000468,[-1.42451488e-04  1.80111821e-04  7.26297867e-06],0.00092,0.00023,FALSE
-0.05,-0.04,0,-0.586317,0.809017,0.041514,,,,0.000441,[-1.66278664e-04  2.07835710e-04  8.24116355e-06],0.001064,0.000266,FALSE
-0.05,-0.04,0.01,-0.586317,0.809017,0.041514,,,,0.000459,[-1.94088667e-04  2.39675458e-04  9.45483013e-06],0.001236,0.000309,FALSE
-0.05,-0.04,0.02,-0.586317,0.809017,0.041514,,,,0.000566,[-2.26440810e-04  2.76090801e-04  1.09505460e-05],0.001428,0.000357,FALSE
-0.05,-0.04,0.03,-0.586317,0.809017,0.041514,,,,0.000778,[-2.63904623e-04  3.17512297e-04  1.27730171e-05],0.001652,0.000413,FALSE
-0.05,-0.04,0.04,-0.586317,0.809017,0.041514,,,,0.001091,[-3.07021059e-04  3.64296275e-04  1.49579933e-05],0.001908,0.000477,FALSE
-0.05,-0.04,0.05,-0.586317,0.809017,0.041514,,,,0.001498,[-3.56244047e-04  4.16662021e-04  1.75217792e-05],0.002192,0.000548,FALSE
-0.05,-0.03,-0.05,-0.586317,0.809017,0.041514,,,,0.000576,[-7.53919159e-05  1.02549899e-04  1.93309084e-05],0.000516,0.000129,FALSE
-0.05,-0.03,-0.04,-0.586317,0.809017,0.041514,,,,0.000559,[-8.77250576e-05  1.17962553e-04  2.19789480e-05],0.000596,0.000149,FALSE
-0.05,-0.03,-0.03,-0.586317,0.809017,0.041514,,,,0.000536,[-1.02180306e-04  1.35691348e-04  2.50432532e-05],0.000688,0.000172,FALSE
-0.05,-0.03,-0.02,-0.586317,0.809017,0.041514,,,,0.000508,[-1.19124269e-04  1.56050815e-04  2.85830445e-05],0.000792,0.000198,FALSE
-0.05,-0.03,-0.01,-0.586317,0.809017,0.041514,,,,0.000484,[-1.38976231e-04  1.79377788e-04  3.26586484e-05],0.000916,0.000229,FALSE
-0.05,-0.03,0,-0.586317,0.809017,0.041514,,,,0.000484,[-1.62208441e-04  2.06022881e-04  3.73266532e-05],0.00106,0.000265,FALSE
-0.05,-0.03,0.01,-0.586317,0.809017,0.041514,,,,0.00054,[-1.89341755e-04  2.36336390e-04  4.26322312e-05],0.001224,0.000306,FALSE
-0.05,-0.03,0.02,-0.586317,0.809017,0.041514,,,,0.000678,[-2.20934046e-04  2.70646796e-04  4.85977400e-05],0.001412,0.000353,FALSE
-0.05,-0.03,0.03,-0.586317,0.809017,0.041514,,,,0.000907,[-2.57558046e-04  3.09229802e-04  5.52067081e-05],0.001624,0.000406,FALSE
-0.05,-0.03,0.04,-0.586317,0.809017,0.041514,,,,0.001227,[-2.99764528e-04  3.52265817e-04  6.23824606e-05],0.001868,0.000467,FALSE
-0.05,-0.03,0.05,-0.586317,0.809017,0.041514,,,,0.001631,[-3.48026271e-04  3.99784079e-04  6.99609732e-05],0.00214,0.000535,FALSE
-0.05,-0.02,-0.05,-0.586317,0.809017,0.041514,,,,0.00057,[-7.29933677e-05  1.02130202e-04  3.35501172e-05],0.00052,0.00013,FALSE
-0.05,-0.02,-0.04,-0.586317,0.809017,0.041514,,,,0.000555,[-8.48923138e-05  1.17188684e-04  3.83032414e-05],0.0006,0.00015,FALSE
-0.05,-0.02,-0.03,-0.586317,0.809017,0.041514,,,,0.000535,[-9.88392666e-05  1.34415937e-04  4.37523818e-05],0.000688,0.000172,FALSE
-0.05,-0.02,-0.02,-0.586317,0.809017,0.041514,,,,0.000514,[-1.15191535e-04  1.54077675e-04  4.99757247e-05],0.000796,0.000199,FALSE
-0.05,-0.02,-0.01,-0.586317,0.809017,0.041514,,,,0.000506,[-1.34359574e-04  1.76448929e-04  5.70451318e-05],0.000916,0.000229,FALSE
-0.05,-0.02,0,-0.586317,0.809017,0.041514,,,,0.000529,[-1.56808165e-04  2.01803430e-04  6.50166454e-05],0.001056,0.000264,FALSE
-0.05,-0.02,0.01,-0.586317,0.809017,0.041514,,,,0.000611,[-1.83053293e-04  2.30397807e-04  7.39166669e-05],0.001212,0.000303,FALSE
-0.05,-0.02,0.02,-0.586317,0.809017,0.041514,,,,0.000771,[-2.13652182e-04  2.62449255e-04  8.37227489e-05],0.001396,0.000349,FALSE
-0.05,-0.02,0.03,-0.586317,0.809017,0.041514,,,,0.001016,[-2.49183186e-04  2.98105305e-04  9.43380828e-05],0.0016,0.0004,FALSE
-0.05,-0.02,0.04,-0.586317,0.809017,0.041514,,,,0.001343,[-0.00029021  0.0003374   0.00010556],0.001828,0.000457,FALSE
-0.05,-0.02,0.05,-0.586317,0.809017,0.041514,,,,0.00175,[-0.00033724  0.00038023  0.00011704],0.002088,0.000522,FALSE
-0.05,-0.01,-0.05,-0.586317,0.809017,0.041514,,,,0.000567,[-6.99803255e-05  1.00429045e-04  4.74008066e-05],0.000524,0.000131,FALSE
-0.05,-0.01,-0.04,-0.586317,0.809017,0.041514,,,,0.000553,[-8.13248132e-05  1.14986586e-04  5.41288203e-05],0.000604,0.000151,FALSE
-0.05,-0.01,-0.03,-0.586317,0.809017,0.041514,,,,0.000536,[-9.46194150e-05  1.31562769e-04  6.17919852e-05],0.000692,0.000173,FALSE
-0.05,-0.01,-0.02,-0.586317,0.809017,0.041514,,,,0.000521,[-1.10207703e-04  1.50381016e-04  7.04768127e-05],0.000796,0.000199,FALSE
-0.05,-0.01,-0.01,-0.586317,0.809017,0.041514,,,,0.000523,[-1.28486203e-04  1.71664016e-04  8.02542584e-05],0.000916,0.000229,FALSE
-0.05,-0.01,0,-0.586317,0.809017,0.041514,,,,0.000561,[-1.49906440e-04  1.95621749e-04  9.11658018e-05],0.001052,0.000263,FALSE
-0.05,-0.01,0.01,-0.586317,0.809017,0.041514,,,,0.000659,[-0.00017497  0.00022243  0.0001032 ],0.001204,0.000301,FALSE
-0.05,-0.01,0.02,-0.586317,0.809017,0.041514,,,,0.000832,[-0.00020424  0.00025223  0.00011629],0.00138,0.000345,FALSE
-0.05,-0.01,0.03,-0.586317,0.809017,0.041514,,,,0.001086,[-0.00023827  0.00028506  0.00013022],0.001576,0.000394,FALSE
-0.05,-0.01,0.04,-0.586317,0.809017,0.041514,,,,0.00142,[-0.00027765  0.00032085  0.00014468],0.001792,0.000448,FALSE
-0.05,-0.01,0.05,-0.586317,0.809017,0.041514,,,,0.00183,[-0.00032289  0.00035937  0.00015911],0.002036,0.000509,FALSE
-0.05,0,-0.05,-0.586317,0.809017,0.041514,,,,0.000566,[-6.63489020e-05  9.75490238e-05  6.07545250e-05],0.000532,0.000133,FALSE
-0.05,0,-0.04,-0.586317,0.809017,0.041514,,,,0.000553,[-7.70092755e-05  1.11493260e-04  6.93267590e-05],0.000608,0.000152,FALSE
-0.05,0,-0.03,-0.586317,0.809017,0.041514,,,,0.000536,[-8.94929398e-05  1.27313583e-04  7.90391714e-05],0.0007,0.000175,FALSE
-0.05,0,-0.02,-0.586317,0.809017,0.041514,,,,0.000524,[-1.04123127e-04  1.45200223e-04  8.99787399e-05],0.0008,0.0002,FALSE
-0.05,0,-0.01,-0.586317,0.809017,0.041514,,,,0.000529,[-0.00012127  0.00016534  0.00010221],0.000916,0.000229,FALSE
-0.05,0,0,-0.586317,0.809017,0.041514,,,,0.000572,[-0.00014138  0.00018788  0.00011574],0.001048,0.000262,FALSE
-0.05,0,0.01,-0.586317,0.809017,0.041514,,,,0.000675,[-0.00016491  0.00021297  0.00013053],0.001196,0.000299,FALSE
-0.05,0,0.02,-0.586317,0.809017,0.041514,,,,0.000853,[-0.0001924   0.00024065  0.00014642],0.001364,0.000341,FALSE
-0.05,0,0.03,-0.586317,0.809017,0.041514,,,,0.00111,[-0.00022441  0.00027092  0.00016312],0.001552,0.000388,FALSE
-0.05,0,0.04,-0.586317,0.809017,0.041514,,,,0.001447,[-0.0002615   0.00030362  0.00018015],0.001756,0.000439,FALSE
-0.05,0,0.05,-0.586317,0.809017,0.041514,,,,0.001858,[-0.00030419  0.00033846  0.00019679],0.001984,0.000496,FALSE
-0.05,0.01,-0.05,-0.586317,0.809017,0.041514,,,,0.000567,[-6.21117590e-05  9.35871444e-05  7.35103107e-05],0.000536,0.000134,FALSE
-0.05,0.01,-0.04,-0.586317,0.809017,0.041514,,,,0.000553,[-7.19535162e-05  1.06833807e-04  8.38038237e-05],0.000616,0.000154,FALSE
-0.05,0.01,-0.03,-0.586317,0.809017,0.041514,,,,0.000536,[-8.34590725e-05  1.21829643e-04  9.54170966e-05],0.000704,0.000176,FALSE
-0.05,0.01,-0.02,-0.586317,0.809017,0.041514,,,,0.000521,[-9.69230240e-05  1.38742908e-04  1.08432904e-04],0.000804,0.000201,FALSE
-0.05,0.01,-0.01,-0.586317,0.809017,0.041514,,,,0.000523,[-0.00011269  0.00015773  0.0001229 ],0.00092,0.00023,FALSE
-0.05,0.01,0,-0.586317,0.809017,0.041514,,,,0.000561,[-0.00013115  0.00017893  0.0001388 ],0.001048,0.000262,FALSE
-0.05,0.01,0.01,-0.586317,0.809017,0.041514,,,,0.000659,[-0.00015274  0.00020243  0.00015603],0.001192,0.000298,FALSE
-0.05,0.01,0.02,-0.586317,0.809017,0.041514,,,,0.000832,[-0.00017796  0.00022827  0.00017438],0.001352,0.000338,FALSE
-0.05,0.01,0.03,-0.586317,0.809017,0.041514,,,,0.001086,[-0.00020733  0.00025639  0.00019343],0.001528,0.000382,FALSE
-0.05,0.01,0.04,-0.586317,0.809017,0.041514,,,,0.00142,[-0.00024137  0.00028661  0.00021258],0.001724,0.000431,FALSE
-0.05,0.01,0.05,-0.586317,0.809017,0.041514,,,,0.00183,[-0.00028057  0.00031859  0.00023093],0.001932,0.000483,FALSE
-0.05,0.02,-0.05,-0.586317,0.809017,0.041514,,,,0.00057,[-5.73004172e-05  8.86285822e-05  8.55884912e-05],0.000544,0.000136,FALSE
-0.05,0.02,-0.04,-0.586317,0.809017,0.041514,,,,0.000555,[-6.61896788e-05  1.01113249e-04  9.74939673e-05],0.00062,0.000155,FALSE
-0.05,0.02,-0.03,-0.586317,0.809017,0.041514,,,,0.000535,[-7.65485348e-05  1.15241025e-04  1.10883644e-04],0.000708,0.000177,FALSE
-0.05,0.02,-0.02,-0.586317,0.809017,0.041514,,,,0.000514,[-8.86334905e-05  1.31170960e-04  1.25835036e-04],0.000808,0.000202,FALSE
-0.05,0.02,-0.01,-0.586317,0.809017,0.041514,,,,0.000506,[-0.00010274  0.00014905  0.00014238],0.00092,0.00023,FALSE
-0.05,0.02,0,-0.586317,0.809017,0.041514,,,,0.000529,[-0.00011922  0.00016902  0.00016047],0.001048,0.000262,FALSE
-0.05,0.02,0.01,-0.586317,0.809017,0.041514,,,,0.000611,[-0.00013845  0.00019115  0.00017996],0.001188,0.000297,FALSE
-0.05,0.02,0.02,-0.586317,0.809017,0.041514,,,,0.000771,[-0.00016086  0.00021549  0.00020055],0.00134,0.000335,FALSE
-0.05,0.02,0.03,-0.586317,0.809017,0.041514,,,,0.001016,[-0.0001869   0.00024198  0.00022175],0.001512,0.000378,FALSE
-0.05,0.02,0.04,-0.586317,0.809017,0.041514,,,,0.001343,[-0.00021704  0.00027046  0.00024278],0.001692,0.000423,FALSE
-0.05,0.02,0.05,-0.586317,0.809017,0.041514,,,,0.00175,[-0.00025171  0.00030061  0.00026259],0.001888,0.000472,FALSE
-0.05,0.03,-0.05,-0.586317,0.809017,0.041514,,,,0.000576,[-5.19664329e-05  8.27425194e-05  9.69229924e-05],0.000552,0.000138,FALSE
-0.05,0.03,-0.04,-0.586317,0.809017,0.041514,,,,0.000559,[-5.97759340e-05  9.44108799e-05  1.10347834e-04],0.000628,0.000157,FALSE
-0.05,0.03,-0.03,-0.586317,0.809017,0.041514,,,,0.000536,[-6.88259009e-05  1.07638938e-04  1.25417452e-04],0.000716,0.000179,FALSE
-0.05,0.03,-0.02,-0.586317,0.809017,0.041514,,,,0.000508,[-7.93246714e-05  1.22590023e-04  1.42207048e-04],0.000816,0.000204,FALSE
-0.05,0.03,-0.01,-0.586317,0.809017,0.041514,,,,0.000484,[-9.15133544e-05  1.39424144e-04  1.60735308e-04],0.000928,0.000232,FALSE
-0.05,0.03,0,-0.586317,0.809017,0.041514,,,,0.000484,[-0.00010567  0.00015829  0.00018093],0.001052,0.000263,FALSE
-0.05,0.03,0.01,-0.586317,0.809017,0.041514,,,,0.00054,[-0.0001221   0.0001793   0.00020261],0.001188,0.000297,FALSE
-0.05,0.03,0.02,-0.586317,0.809017,0.041514,,,,0.000678,[-0.00014115  0.00020253  0.00022541],0.001336,0.000334,FALSE
-0.05,0.03,0.03,-0.586317,0.809017,0.041514,,,,0.000907,[-0.00016317  0.00022799  0.00024872],0.0015,0.000375,FALSE
-0.05,0.03,0.04,-0.586317,0.809017,0.041514,,,,0.001227,[-0.00018853  0.00025556  0.00027167],0.001672,0.000418,FALSE
-0.05,0.03,0.05,-0.586317,0.809017,0.041514,,,,0.001631,[-0.00021756  0.00028501  0.00029301],0.001852,0.000463,FALSE
-0.05,0.04,-0.05,-0.586317,0.809017,0.041514,,,,0.000586,[-4.61813936e-05  7.59805127e-05  1.07452699e-04],0.000556,0.000139,FALSE
-0.05,0.04,-0.04,-0.586317,0.809017,0.041514,,,,0.000569,[-5.27966060e-05  8.67778407e-05  1.22320873e-04],0.000636,0.000159,FALSE
-0.05,0.04,-0.03,-0.586317,0.809017,0.041514,,,,0.000543,[-6.03898717e-05  9.90719869e-05  1.39001900e-04],0.000724,0.000181,FALSE
-0.05,0.04,-0.02,-0.586317,0.809017,0.041514,,,,0.000508,[-6.91111629e-05  1.13043720e-04  1.57575911e-04],0.000824,0.000206,FALSE
-0.05,0.04,-0.01,-0.586317,0.809017,0.041514,,,,0.000468,[-7.91314134e-05  1.28881382e-04  1.78059569e-04],0.000936,0.000234,FALSE
-0.05,0.04,0,-0.586317,0.809017,0.041514,,,,0.000441,[-9.06430030e-05  1.46773979e-04  2.00372862e-04],0.001056,0.000264,FALSE
-0.05,0.04,0.01,-0.586317,0.809017,0.041514,,,,0.000459,[-0.00010386  0.0001669   0.0002243 ],0.001192,0.000298,FALSE
-0.05,0.04,0.02,-0.586317,0.809017,0.041514,,,,0.000566,[-0.00011901  0.00018941  0.00024942],0.00134,0.000335,FALSE
-0.05,0.04,0.03,-0.586317,0.809017,0.041514,,,,0.000778,[-0.00013632  0.00021442  0.00027507],0.001496,0.000374,FALSE
-0.05,0.04,0.04,-0.586317,0.809017,0.041514,,,,0.001091,[-0.00015602  0.00024194  0.00030025],0.001664,0.000416,FALSE
-0.05,0.04,0.05,-0.586317,0.809017,0.041514,,,,0.001498,[-0.0001783   0.00027188  0.00032357],0.001836,0.000459,FALSE
-0.05,0.05,-0.05,-0.586317,0.809017,0.041514,,,,0.000602,[-4.00357755e-05  6.83777623e-05  1.17112577e-04],0.000564,0.000141,FALSE
-0.05,0.05,-0.04,-0.586317,0.809017,0.041514,,,,0.000587,[-4.53608196e-05  7.82384684e-05  1.33360907e-04],0.000644,0.000161,FALSE
-0.05,0.05,-0.03,-0.586317,0.809017,0.041514,,,,0.000561,[-5.13716350e-05  8.95473111e-05  1.51608030e-04],0.000732,0.000183,FALSE
-0.05,0.05,-0.02,-0.586317,0.809017,0.041514,,,,0.000523,[-5.81499547e-05  1.02513978e-04  1.71950612e-04],0.000832,0.000208,FALSE
-0.05,0.05,-0.01,-0.586317,0.809017,0.041514,,,,0.000474,[-6.57835440e-05  1.17371632e-04  1.94418603e-04],0.000944,0.000236,FALSE
-0.05,0.05,0,-0.586317,0.809017,0.041514,,,,0.000424,[-7.43644132e-05  1.34374829e-04  2.18939052e-04],0.001068,0.000267,FALSE
-0.05,0.05,0.01,-0.586317,0.809017,0.041514,,,,0.000404,[-8.39854307e-05  1.53794127e-04  2.45288953e-04],0.001204,0.000301,FALSE
-0.05,0.05,0.02,-0.586317,0.809017,0.041514,,,,0.000472,[-9.47345149e-05  1.75905644e-04  2.73035950e-04],0.001352,0.000338,FALSE
-0.05,0.05,0.03,-0.586317,0.809017,0.041514,,,,0.000665,[-0.00010669  0.00020097  0.00030147],0.001512,0.000378,FALSE
-0.05,0.05,0.04,-0.586317,0.809017,0.041514,,,,0.000975,[-0.00011988  0.00022922  0.0003295 ],0.001676,0.000419,FALSE
-0.05,0.05,0.05,-0.586317,0.809017,0.041514,,,,0.00139,[-0.00013432  0.00026079  0.00035562],0.001844,0.000461,FALSE
-0.04,-0.05,-0.05,-0.586317,0.809017,0.041514,,,,0.000584,[-7.91865761e-05  9.97783823e-05 -2.13749466e-05],0.000516,0.000129,FALSE
-0.04,-0.05,-0.04,-0.586317,0.809017,0.041514,,,,0.000565,[-9.18748382e-05  1.15441048e-04 -2.52730930e-05],0.0006,0.00015,FALSE
-0.04,-0.05,-0.03,-0.586317,0.809017,0.041514,,,,0.000537,[-1.06657962e-04  1.33691386e-04 -2.97845345e-05],0.000696,0.000174,FALSE
-0.04,-0.05,-0.02,-0.586317,0.809017,0.041514,,,,0.000498,[-1.23869566e-04  1.54958583e-04 -3.49751135e-05],0.000804,0.000201,FALSE
-0.04,-0.05,-0.01,-0.586317,0.809017,0.041514,,,,0.000453,[-1.43882254e-04  1.79730287e-04 -4.09031271e-05],0.000936,0.000234,FALSE
-0.04,-0.05,0,-0.586317,0.809017,0.041514,,,,0.000417,[-1.67104136e-04  2.08551879e-04 -4.76106969e-05],0.001084,0.000271,FALSE
-0.04,-0.05,0.01,-0.586317,0.809017,0.041514,,,,0.000428,[-1.93970366e-04  2.42020080e-04 -5.51115479e-05],0.00126,0.000315,FALSE
-0.04,-0.05,0.02,-0.586317,0.809017,0.041514,,,,0.000531,[-2.24927522e-04  2.80767838e-04 -6.33744108e-05],0.00146,0.000365,FALSE
-0.04,-0.05,0.03,-0.586317,0.809017,0.041514,,,,0.000743,[-2.60408155e-04  3.25436572e-04 -7.23014093e-05],0.001692,0.000423,FALSE
-0.04,-0.05,0.04,-0.586317,0.809017,0.041514,,,,0.001057,[-3.00792493e-04  3.76630963e-04 -8.17011555e-05],0.001956,0.000489,FALSE
-0.04,-0.05,0.05,-0.586317,0.809017,0.041514,,,,0.001461,[-3.46354127e-04  4.34850867e-04 -9.12569002e-05],0.002252,0.000563,FALSE
-0.04,-0.04,-0.05,-0.586317,0.809017,0.041514,,,,0.00056,[-7.86337425e-05  1.02764060e-04 -6.77132219e-06],0.00052,0.00013,FALSE
-0.04,-0.04,-0.04,-0.586317,0.809017,0.041514,,,,0.000537,[-9.12011414e-05  1.18568554e-04 -8.31221440e-06],0.0006,0.00015,FALSE
-0.04,-0.04,-0.03,-0.586317,0.809017,0.041514,,,,0.000503,[-1.05833348e-04  1.36864457e-04 -1.00889290e-05],0.000692,0.000173,FALSE
-0.04,-0.04,-0.02,-0.586317,0.809017,0.041514,,,,0.000458,[-1.22855853e-04  1.58026220e-04 -1.21186698e-05],0.000804,0.000201,FALSE
-0.04,-0.04,-0.01,-0.586317,0.809017,0.041514,,,,0.00041,[-1.42630949e-04  1.82467081e-04 -1.44122503e-05],0.000928,0.000232,FALSE
-0.04,-0.04,0,-0.586317,0.809017,0.041514,,,,0.000379,[-1.65553760e-04  2.10633420e-04 -1.69701587e-05],0.001072,0.000268,FALSE
-0.04,-0.04,0.01,-0.586317,0.809017,0.041514,,,,0.000408,[-1.92043277e-04  2.42993166e-04 -1.97774449e-05],0.00124,0.00031,FALSE
-0.04,-0.04,0.02,-0.586317,0.809017,0.041514,,,,0.000535,[-2.22526247e-04  2.80015825e-04 -2.27973314e-05],0.001432,0.000358,FALSE
-0.04,-0.04,0.03,-0.586317,0.809017,0.041514,,,,0.000763,[-2.57411335e-04  3.22141147e-04 -2.59635783e-05],0.001652,0.000413,FALSE
-0.04,-0.04,0.04,-0.586317,0.809017,0.041514,,,,0.001079,[-2.97050635e-04  3.69733112e-04 -2.91718348e-05],0.0019,0.000475,FALSE
-0.04,-0.04,0.05,-0.586317,0.809017,0.041514,,,,0.001474,[-3.41685477e-04  4.23015787e-04 -3.22705089e-05],0.00218,0.000545,FALSE
-0.04,-0.03,-0.05,-0.586317,0.809017,0.041514,,,,0.000544,[-7.75140544e-05  1.04311496e-04  7.90562085e-06],0.00052,0.00013,FALSE
-0.04,-0.03,-0.04,-0.586317,0.809017,0.041514,,,,0.000518,[-8.98680412e-05  1.20047239e-04  8.63527918e-06],0.0006,0.00015,FALSE
-0.04,-0.03,-0.03,-0.586317,0.809017,0.041514,,,,0.000481,[-1.04245733e-04  1.38156064e-04  9.46067155e-06],0.000692,0.000173,FALSE
-0.04,-0.03,-0.02,-0.586317,0.809017,0.041514,,,,0.000438,[-1.20965352e-04  1.58960444e-04  1.03971178e-05],0.0008,0.0002,FALSE
-0.04,-0.03,-0.01,-0.586317,0.809017,0.041514,,,,0.000396,[-1.40381046e-04  1.82805219e-04  1.14611853e-05],0.000924,0.000231,FALSE
-0.04,-0.03,0,-0.586317,0.809017,0.041514,,,,0.000381,[-1.62879020e-04  2.10048526e-04  1.26696781e-05],0.001064,0.000266,FALSE
-0.04,-0.03,0.01,-0.586317,0.809017,0.041514,,,,0.000436,[-1.88868788e-04  2.41046929e-04  1.40378398e-05],0.001228,0.000307,FALSE
-0.04,-0.03,0.02,-0.586317,0.809017,0.041514,,,,0.000585,[-2.18767434e-04  2.76132856e-04  1.55764729e-05],0.001412,0.000353,FALSE
-0.04,-0.03,0.03,-0.586317,0.809017,0.041514,,,,0.000824,[-2.52974363e-04  3.15582252e-04  1.72876595e-05],0.00162,0.000405,FALSE
-0.04,-0.03,0.04,-0.586317,0.809017,0.041514,,,,0.001142,[-2.91833670e-04  3.59570311e-04  1.91587724e-05],0.001852,0.000463,FALSE
-0.04,-0.03,0.05,-0.586317,0.809017,0.041514,,,,0.001529,[-3.35581136e-04  4.08113433e-04  2.11545181e-05],0.002116,0.000529,FALSE
-0.04,-0.02,-0.05,-0.586317,0.809017,0.041514,,,,0.000533,[-7.57952049e-05  1.04502354e-04  2.24734782e-05],0.000524,0.000131,FALSE
-0.04,-0.02,-0.04,-0.586317,0.809017,0.041514,,,,0.000506,[-8.78290046e-05  1.19997819e-04  2.53703440e-05],0.000604,0.000151,FALSE
-0.04,-0.02,-0.03,-0.586317,0.809017,0.041514,,,,0.00047,[-1.01828472e-04  1.37739282e-04  2.86517152e-05],0.000696,0.000174,FALSE
-0.04,-0.02,-0.02,-0.586317,0.809017,0.041514,,,,0.000429,[-1.18103079e-04  1.58003286e-04  3.23521462e-05],0.0008,0.0002,FALSE
-0.04,-0.02,-0.01,-0.586317,0.809017,0.041514,,,,0.000397,[-1.36997795e-04  1.81075831e-04  3.64994925e-05],0.00092,0.00023,FALSE
-0.04,-0.02,0,-0.586317,0.809017,0.041514,,,,0.000401,[-1.58889633e-04  2.07241066e-04  4.11090025e-05],0.001056,0.000264,FALSE
-0.04,-0.02,0.01,-0.586317,0.809017,0.041514,,,,0.000477,[-1.84179517e-04  2.36764493e-04  4.61750764e-05],0.001212,0.000303,FALSE
-0.04,-0.02,0.02,-0.586317,0.809017,0.041514,,,,0.000641,[-2.13277424e-04  2.69869275e-04  5.16602300e-05],0.001392,0.000348,FALSE
-0.04,-0.02,0.03,-0.586317,0.809017,0.041514,,,,0.000887,[-2.46578316e-04  3.06704241e-04  5.74809281e-05],0.001592,0.000398,FALSE
-0.04,-0.02,0.04,-0.586317,0.809017,0.041514,,,,0.001207,[-2.84426058e-04  3.47302380e-04  6.34902056e-05],0.001812,0.000453,FALSE
-0.04,-0.02,0.05,-0.586317,0.809017,0.041514,,,,0.00159,[-3.27062368e-04  3.91529131e-04  6.94574004e-05],0.00206,0.000515,FALSE
-0.04,-0.01,-0.05,-0.586317,0.809017,0.041514,,,,0.000527,[-7.34548623e-05  1.03425365e-04  3.67822368e-05],0.000528,0.000132,FALSE
-0.04,-0.01,-0.04,-0.586317,0.809017,0.041514,,,,0.0005,[-8.50493044e-05  1.18544928e-04  4.17373412e-05],0.000608,0.000152,FALSE
-0.04,-0.01,-0.03,-0.586317,0.809017,0.041514,,,,0.000465,[-9.85289446e-05  1.35786069e-04  4.73288866e-05],0.000696,0.000174,FALSE
-0.04,-0.01,-0.02,-0.586317,0.809017,0.041514,,,,0.000427,[-1.14190838e-04  1.55388144e-04  5.36005066e-05],0.0008,0.0002,FALSE
-0.04,-0.01,-0.01,-0.586317,0.809017,0.041514,,,,0.000402,[-1.32366791e-04  1.77590770e-04  6.05793679e-05],0.00092,0.00023,FALSE
-0.04,-0.01,0,-0.586317,0.809017,0.041514,,,,0.000419,[-1.53420415e-04  2.02621214e-04  6.82655449e-05],0.001052,0.000263,FALSE
-0.04,-0.01,0.01,-0.586317,0.809017,0.041514,,,,0.000508,[-1.77739777e-04  2.30676641e-04  7.66178567e-05],0.001204,0.000301,FALSE
-0.04,-0.01,0.02,-0.586317,0.809017,0.041514,,,,0.000681,[-2.05723661e-04  2.61900160e-04  8.55356961e-05],0.001376,0.000344,FALSE
-0.04,-0.01,0.03,-0.586317,0.809017,0.041514,,,,0.000932,[-2.37759049e-04  2.96349738e-04  9.48366742e-05],0.001568,0.000392,FALSE
